user_prompt,유형,극성,시제,확실성
4차 산업혁명의 많은 기술 중에서도 드론은 특별한 위치를 차지하고 있다.,추론형,긍정,현재,확실
학습 및 자기개발 영역은 직업 및 경력 영역과 관련하여 자신의 직무에 맞는 전문성 향상과 승진전략을 공통으로 살펴봐야 한다.,추론형,긍정,현재,확실
"뇌의 기능과 구조를 밝히는 기초과학과 뇌질환 극복을 위한 연구를 바탕으로 질환의 예방 및 관리, 사회문제 해결 등에 활용하여 삶을 더욱 건강하고 편리하게 하고자 하는 뇌 활용의 방향성은 의미가 있다.",추론형,긍정,현재,확실
남대문에 위치한 송옥은 메밀국수의 대명사격이라 해도 과언이 아니다.,추론형,긍정,현재,확실
"운항 중인 항공기 기체 상태와 비행에 필요한 정보를 조종사에게 제공하는 조종석 항공전자장비처럼 주행 중인 자동차의 모든 정보를 직관적으로 운전자에게 보여주는 풀컬러 그래픽의 12.3인치 헤드업 인스트루먼트패널과 8인치 터치스크린은 내비게이션을 비롯한 차량의 각종 정보와 인포테인먼트시스템을 나타내주며, 응답이 빠른 토글스위치는 모바일, 라디오, 실내 온도조절 등 주요 기능을 직관적으로 조작할 수 있다.",추론형,긍정,미래,확실
지난해 7월 ＇불꽃축제 잔.악.무.도.＇에서 처음 선보인 ＇화염의 승부＇가 재등장하고 ＇전설들의 전장＇ 난투도 즐길 수 있다.,추론형,긍정,미래,확실
쿠팡이츠 등이 공격적으로 사업을 확장할 경우 시장 판도는 얼마든지 바뀔 수 있다.,추론형,긍정,미래,불확실
이에 따라 ＇R5＇도 최근 등장한 중국산 흥행작 반열에 오를지도 관심사다.,추론형,긍정,미래,불확실
특히 노후 차는 간단하게 카톡으로 친구와 주고받듯이 전문 정비사와 상담하는 비대면 정비가 꼭 필요하다.,추론형,긍정,현재,확실
역동적인 드로잉과 농도 효과 덕분에 평면 회화가 움직이는 것 같다.,추론형,긍정,현재,확실
매끄러운 근대식 건축이나 쿠션을 떠올리게 하는 조형이다.,추론형,긍정,현재,확실
추천위 신설을 놓고 평가가 갈린다.,추론형,긍정,현재,확실
준우승은 없다.,추론형,부정,현재,확실
"분필로 흑판에 시세를 적던 시절, 파격적인 시도였다.",추론형,긍정,과거,확실
백승수 단장은 ＇머니 볼＇의 빌리 빈 같은 사람이다.,추론형,긍정,현재,확실
"현재는 125명의 대표자 학생들이 활동하고 있으며, 300명까지 그 숫자가 점차 늘어날 것이다.",추론형,미정,미래,불확실
하지만 ＇금메달＇을 목표로 한 만큼 편안하게 훈련할 생각은 없다.,추론형,부정,현재,확실
＇조선의 자기＇ 하면 달항아리로 대표되는 백자를 주로 떠올리지만 기교적 측면에서 고려청자에 비교할 바가 못 된다.,추론형,부정,현재,확실
크리에이터를 위한 콘텐츠 배포 플랫폼자신의 이야기를 다른 사람에게 들려주고 그에 상응하는 대가를 받는 것은 꽤 괜찮은 일이다.,추론형,긍정,현재,확실
＂새로운 걸 보여줘야 한다는 말은 아니다.＂,추론형,부정,현재,확실
거짓말에 증거 인멸을 위해 비행기 잔해를 불도저로 밀어 버린 일도 정권의 도덕성을 땅에 떨어뜨렸다.,추론형,긍정,과거,확실
혹시나 모를 위험에 대비하는 것은 중요하다.,추론형,긍정,현재,확실
"코스피가 장중 2400선마저 내주면서 이대로 관망해야할지, 한동안 기다릴 각오로 지금부터는 신중한 분할 매수에 나설지 고민스럽다.",추론형,긍정,현재,확실
분유는 젖병에 들어있는 시판 액상분유나 일회용 젖병을 사용하고 폐기하는 것을 권장한다.,추론형,긍정,현재,확실
"정체불명의 적을 마주할 때, 우리의 대응은 공포가 아니라 겨울왕국2에서 주인공 안나가 노래한 것처럼 ＂다음에 해야 할 일(Do the next right thing)＂을 하는 것이다.",추론형,긍정,현재,확실
일본에서 일본인이 되기를 거부한 채 살아야 했던 많은 재일동포들의 상흔이 와 닿는다.,추론형,긍정,현재,확실
여당에는 인재도 많이 몰린다.,추론형,긍정,현재,확실
물론 너덜지대 구간도 있어서 긴장과 이완이 순환하는 길이라 할 수 있다.,추론형,긍정,현재,불확실
"축산물 이력제는 기존에 소고기, 돼지고기에만 적용됐지만 닭, 오리, 계란으로 확대돼 원산지와 사육자, 등급 정보를 손쉽게 확인할 수 있다.",추론형,긍정,미래,확실
정권의 명운을 건 정책이라면 더 체계적이고 장기적인 것이어야 한다.,추론형,긍정,현재,확실
이현정 씨(28)도 다가올 봄이 걱정이다.,추론형,긍정,현재,확실
기업들은 앞으로 리스크 분산에 더 많은 돈을 써야 한다.,추론형,긍정,미래,확실
다만 고용주가 주문량·인력 변동 내역을 입증해야 한다.,추론형,긍정,현재,확실
약을 장기간 복용해 부작용으로 합병증이 생겼는데 또 다른 약을 쓰고 있으니 문제가 되는 것이다.,추론형,긍정,현재,확실
이 같은 이유로 라임 외에 다른 업체들도 사업을 중단·축소·변경하는 사례가 확산되면서 국내 공유킥보드 시장이 고사할 수 있다는 전망도 커지고 있다.,추론형,긍정,현재,불확실
조그마한 일에도 경솔하게 떠들어 사람이 많아도 성취하는 일은 별로 없다.,추론형,긍정,현재,확실
"＂나는 천지를 관(棺)으로 삼고, 해와 달을 벗으로 삼으며 별을 보석으로 삼고, 만물을 부장품으로 삼을 것이다.＂",추론형,긍정,미래,불확실
＂내 인생에 처음으로 느껴본 흰 고독이었다.＂,추론형,긍정,과거,확실
조선인 몰살이 목표였던 만큼 첫 번째 전쟁에 비할 수 없을 만큼 처참했다.,추론형,긍정,과거,확실
진실을 숨겨두고 동요하지 말라는 주문만 반복하는것도 세월호 선장이나 하던 짓이다.,추론형,긍정,과거,확실
"다만 국민연금, 일부 해외 의결자문기관들이 대대적으로 반대 의사를 밝힌 건 오점 중 하나로 보인다.",추론형,긍정,현재,확실
그렇게 되면 중도층 표가 더불어민주당에 가지 않을 수도 있다.,추론형,부정,미래,불확실
김 교수는 향후 과세근거를 명확히 해야 한다고 강조했다.,추론형,긍정,과거,확실
비록 하루아침에 스토리텔링 전문가가 될 순 없다 해도 말이다.,추론형,긍정,현재,확실
하이브 아티스트들의 실적 강세에도 하이브엔터테인먼트의 상황은 좋지 않다.,추론형,부정,현재,확실
"우리은행 주담대 금리 상단이 연 7%를 돌파하면서 신한, KB국민, 하나, NH농협 등 시중은행에서도 같은 흐름이 예상된다.",추론형,긍정,미래,불확실
이제 남녀평등을 이루려는 법률 취지 못지않게 개인이 자기 재산을 자신의 뜻대로 기부하거나 상속해줄 권리도 존중해야 한다.,추론형,긍정,현재,확실
김택영은 마찬가지로 21대 왕 영조를 비판한다.,추론형,긍정,과거,확실
＂손가락으로 그려낸 것이지만 사람의 힘을 쓰지 않은 것 같다.＂,추론형,긍정,과거,확실
하지만 난관은 지금부터다.,추론형,긍정,현재,확실
그때의 따가운 시선이 마음속 깊이 생채기를 남겼기 때문이다.,추론형,긍정,과거,확실
＂1인치 정도 되는 장벽을 뛰어넘으면 훨씬 더 많은 영화를 만날 수 있다.＂,추론형,긍정,현재,불확실
경찰이 소음 등 이륜차 불법행위에 대해 집중 단속을 이어가는 가운데 최근 이륜차 교통사고와 불법행위가 증가하는 추세인 것으로 나타났다.,추론형,긍정,과거,확실
맹수 같은 디자인으로 강력한 퍼포먼스를 선보이는 코브라의 신제품 드라이버 SZ는 6개의존(Zone)을 통해 완성된 퍼포먼스를 구현해냈다.,추론형,긍정,과거,확실
이 때문에 빌려주는 기간은 일고여덟 달이 채 못 되는데 반드시 갑절이나 갚아야 한다.,추론형,긍정,현재,확실
"특히 러시아의 경우 해킹 등을 통한 사이버 공격을 가할 수 있고, 2020년 예정된 미국 대선에 영향을 줄 수도 있다.",추론형,긍정,미래,불확실
금융시장 속성상 규제 없이 신뢰를 유지하기가 어렵기 때문이다.,추론형,긍정,현재,확실
한국 법인세율(최고 세율 기준 25%)과 역전 현상이 일어난 셈이다.,추론형,긍정,현재,확실
다가오는 시대에 어떤 식으로 ＇힘의 균형＇이 바뀔지 정확히 예측하기는 어렵다.,추론형,긍정,현재,확실
사랑은 불현듯 귓가에 종소리를 울리며 찾아와 우정에서 갈아타는 변신 로봇 같다.,추론형,긍정,현재,확실
"지금 순위로 올림픽 국가대표에 나설 수 있는 고진영(1위), 박성현(2위), 이정은(7위)까지 4명이 과연 이를 올림픽 대표가 최종 결정되는 오는 6월 말까지 지킬 수 있을지, 아니면 세계 13위 김효주나 올림픽 금메달 2연패 도전을 선언한 박인비가 역전극을 펼칠지가 2020년 국내 골프팬들이 가장 알고 싶은 점일 것이다.",추론형,긍정,현재,확실
올해부터 내국법인이 소재·부품·장비 관련 기업의 주식이나 출자지분을 취득할 경우 출자 금액의 5%까지 세액공제를 받을 수 있다.,추론형,긍정,미래,불확실
서울 강서구 인기 주거지인 마곡지구 집값 흐름이 심상찮다.,추론형,긍정,현재,확실
점막과 혈관 내벽이 회복되지 않으면 건선뿐 아니라 피부에 나타나는 다른 질환도 근본적으로 치료될 수 없다.,추론형,부정,현재,확실
감정이 끌어오르는 순간 여백의 미를 활용해 관객으로 하여금 한 발 떨어져 사랑의 의미를 자문하게 만든다.,추론형,긍정,현재,확실
"그 이유는 봄에는 황사, 이동성 저기압, 건조한 지표면의 영향 등으로 미세먼지 농도가 높아지고, 여름 장마철에는 비로 인해 대기오염물질이 제거돼 미세먼지 농도가 낮아지기 때문이다.",추론형,긍정,현재,확실
팀보타의 감성을 담은 디자인을 적용한 베스트 미니어처 키트 전시 기간 중 한정 판매되는데 전시와 함께 특별한 시간을 함께하는 선물로도 어울린다.,추론형,긍정,현재,확실
나라가 어지러울수록 당하는 자는 늘 힘없는 백성이고 그중에서도 아이들의 희생이 가장 크다.,추론형,긍정,과거,확실
눈이 건조하면 뻑뻑하고 아파 잘 뜨지 못하고 빛에 대한 민감도가 높아져 눈부심이 심해진다.,추론형,긍정,현재,불확실
우후죽순 생겨나는 가요 시상식도 팬들 눈살을 찌푸리게 한다.,추론형,긍정,현재,확실
"집에서도 스크린 골프처럼 즐길 수 있게 진화하는 ＇리얼＇ 골프 시뮬레이터의 세계, 올 겨울 부킹난의 주요 이유 중 하나는 스크린 골프 시장의 활성화를 꼽을 수 있다.",추론형,긍정,현재,불확실
"초음속 비행으로 각종 커다란 응력, 스트레스, 압력에 더 민감한 전투기는 조립정밀도가 높을수록 비행특성에 관여하는 변수를 최대한 줄일 수 있기에 초정밀조립이 가능한 FASS는 동체에 가해지는 다양한 힘으로부터 기체를 안전하게 지킬 수 있다.",추론형,긍정,미래,불확실
현실 웃음을 터뜨리게 만드는 병맛 코미디에 낄낄대다 갑자기 등장하는 고퀄리티의 액션이 재미를 선사한다.,추론형,긍정,현재,불확실
"여기에다 네이버, 카카오 등 대형 플랫폼 기업은 물론 쿠팡 등 전자상거래 비즈니스를 영위하고 있는 ＇폭넓은＇ 잠재적인 경쟁자들을 감안하면 시장 규모는 또 달라진다.",추론형,긍정,현재,확실
"에르메스의 아이덴티티가 그대로 묻어나는 인테리어, 가구, 식기와 커트러리까지 브랜드 가치를 그대로 느낄 수 있어 더욱 매력적이다.",추론형,긍정,현재,확실
"성적에 따라 기분 좋게 ＇휴식 겸 훈련＇을 할 수도 있고, 괜히 찜찜한 마음으로 긴긴 시간을 버텨야 할 수도 있어서다.",추론형,긍정,미래,확실
그러므로 면역력과 자생력이 저하된 환자들의 문제와 의약품의 부작용과 후유증에 관한 문제에는 대체 의약품이 최선의 대안이라고 할 수 있다.,추론형,긍정,미래,불확실
대사증후군 진단을 받으면 식욕억제제나 지방흡수를 억제하는 약물 및 인슐린 저항성을 개선하는 약물로 치료를 받게 되지만 약을 쓰기 전에 근본적인 치유방법이 무엇일까를 한번 깊이 고민해보아야 한다.,추론형,긍정,미래,확실
