index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
115,기업이 원리금을 제때 주려면 결국 현금흐름이 원활해야 한다.,추론형,추론형,긍정,미정,현재,현재,불확실,확실
56,음주운전을 하다 단속에 걸리는 사람 5명 중 1명꼴로 ＇3회 이상 상습범＇인 셈이다.,추론형,사실형,긍정,미정,현재,현재,불확실,확실
69,"말이나 행동이 아닌, 심정이 드러나는 표정 연기가 더 중요할 수 있다.",추론형,추론형,긍정,미정,현재,현재,불확실,불확실
105,＂보이지 않는 축적을 믿는다.＂,추론형,추론형,긍정,긍정,현재,현재,불확실,불확실
81,"꽃의 뒷면에 부드러운 털이 밀집해 있다는 점도 특이한데, 그래서 이름도 털개회나무가 된 것으로 보인다.",추론형,추론형,긍정,미정,현재,과거,불확실,불확실
26,수출 소식이 이어지고 주요 방산 업체가 우주 등 신사업에 적극적인 태도를 보이며 성장세에 가속도가 붙을 수 있다는 기대감이 크다.,추론형,추론형,긍정,긍정,현재,현재,불확실,불확실
95,"통풍은 만성화되면 발가락, 발목, 무릎, 손가락 등에 통풍 관절염이 발생할 수 있어 주의해야 한다.",추론형,추론형,긍정,부정,현재,현재,불확실,불확실
27,아파트 4층 높이에 달하는 대형고래지만 20m 이상까지 자라는 참고래치고는 작은 크기로 어린 고래로 추정된다.,추론형,추론형,긍정,미정,현재,현재,불확실,불확실
64,소득 범주가 큰 인식 차이를 보인 것에 더해 자산 차이까지 감안하면 국민이 체감하는 중산층 범주는 정부안과 더 큰 차이를 보일 것으로 짐작된다.,추론형,추론형,긍정,부정,현재,현재,불확실,불확실
4,"꽃잎은 길쭉하게 생긴 것이 꽃이 만발했을 때의 그 순수함은 꽃말 그대로 ＇영원한 사랑＇을 떠올리게 되지만, 꽃잎이 떨어지기 시작하면 주변이 그 쌀알 같은 꽃들의 잔해로 가득해 환경을 관리하는 사람들의 손길이 더욱 바빠질 게 염려되기도 한다.",추론형,추론형,긍정,미정,현재,미래,불확실,불확실
97,같은 상황을 보더라도 다르게 생각하는 사람들이 있을 수 있기 때문이다.,추론형,추론형,긍정,미정,현재,현재,불확실,불확실
100,"당사자가 직접 설명하는 다큐멘터리라면 가능할 수도 있겠지만, 당사자가 없는 상황에서 사건을 묘사하는 영화인 까닭에 특정 사건을 중심으로 이야기를 전개할 수밖에 없다.",추론형,추론형,긍정,미정,현재,현재,불확실,불확실
36,"5년간 실효가 유예되고, 5년 후 시점에 3분의 2까지 토지를 매입(수용)했다면 이후 추가 2년간 유예(공원 지위 유지)되기 때문이다.",추론형,추론형,긍정,미정,현재,과거,불확실,확실
80,"전염병으로 중국 내수가 위축되고, 소비가 줄어들면 중국 수출 비중이 큰 한국 경제에 타격은 불 보듯 뻔하다는 얘기다.",추론형,추론형,긍정,부정,현재,미래,불확실,확실
93,때문에 합리적인 수준으로 상향 조정할 가능성이 높다.,추론형,추론형,긍정,미정,현재,미래,불확실,불확실
84,반대로 주문이 떨어지면 향후 경기를 비관한다는 뜻이다.,추론형,추론형,긍정,부정,현재,미래,불확실,확실
18,카카오게임즈의 서비스 운영 역량이 얼마나 힘을 발휘할지가 중요한 부분이다.,추론형,추론형,긍정,미정,현재,현재,불확실,불확실
10,기업들이 필요로 하는 통계의 시차를 최대한 좁혀 기업 활동에 도움을 주자는 취지로 해석된다.,추론형,추론형,긍정,긍정,현재,현재,불확실,불확실
120,장관 사무에 ＇사법경찰＇이 명시되면 행안부 장관은 경찰에 대한 수사 관리 및 지휘 권한을 명확히 해놓는 셈이 된다.,추론형,추론형,긍정,미정,현재,현재,불확실,확실
11,유니크나 레전더리 등급의 스컬은 더욱 재미있을 듯 하다.,추론형,추론형,긍정,긍정,현재,현재,불확실,불확실
126,모바일게임 시장은 이런 산업 상황에서 새출발할 수 있는 전기를 마련했지만 결국 다시 원점으로 돌아온 셈이다.,추론형,추론형,긍정,미정,현재,과거,불확실,확실
45,"최고는 연 6.65%로, 최근 시장금리가 오르고 있는 점을 감안하면 이 상품의 현재 최고금리는 7%를 넘었을 것으로 보인다.",추론형,추론형,긍정,미정,현재,현재,불확실,불확실
70,작물이 파종되고 성장해야 할 시기 들이닥친 가뭄에 작황이 나빠지자 출하량이 줄었고 결과적으로 가격이 올랐다는 얘기다.,추론형,추론형,긍정,미정,현재,과거,불확실,확실
78,"그런데 ＂4·15 총선까지는 전략적 이별이다. 그 후에는 상황을 보고 함께한다는 전제는 같이 가져가되…＂라는 정봉주 열린민주당 최고위원 발언을 보면, 더불어민주당과의 거리 두기는 일시적으로 보인다.",추론형,추론형,긍정,미정,현재,현재,불확실,불확실
47,가을은 기압계 흐름이 빨라지고 대기 순환이 원활해 맑고 푸른 청명한 하늘을 볼 수 있다.,추론형,사실형,긍정,긍정,현재,현재,불확실,불확실
0,전 세계적으로 가장 기대되는 골프계 사건은 ＇부활한 황제＇ 타이거 우즈(미국)의 미국프로골프(PGA) 최다승 경신일 것이다.,추론형,예측형,긍정,긍정,현재,미래,불확실,불확실
12,"실제 라운드에 도움이 되는 시뮬레이터장비가 다소 간편하기에 ＇이걸로 연습해서 라운드에 나갈 수 있을까＇라고 생각할 수도 있지만, 실제로는 실력 향상에 꽤 도움이 된다.",추론형,추론형,긍정,긍정,현재,현재,불확실,확실
42,극장에서와 같이 사운드가 전방위적으로 들리는 경험이 이루어진다.,추론형,사실형,긍정,미정,현재,현재,불확실,확실
51,4월 만기 도래하는 물량 6조5495억 회사채 시장 위기의 진원지는 하이일드(투자부적격·투기 등급) 등급에서부터 시작될 가능성이 높다.,추론형,추론형,긍정,부정,현재,미래,불확실,불확실
24,이런 균들은 치아에만 있는 것이 아니라 잇몸 속으로 타고 들어가 뼈와 혈관을 통해 몸 전체로 퍼질 수 있으므로 주의해야 한다.,추론형,추론형,긍정,부정,현재,현재,불확실,불확실
67,연말 기준금리가 2.5%까지 높아질 경우 주담대 금리 상단이 8~9%대까지 갈 수 있다는 전망이 나온다.,추론형,추론형,긍정,미정,현재,미래,불확실,불확실
113,현실 웃음을 터뜨리게 만드는 병맛 코미디에 낄낄대다 갑자기 등장하는 고퀄리티의 액션이 재미를 선사한다.,추론형,사실형,긍정,긍정,현재,현재,불확실,확실
89,다만 적어도 억울한 피해자들이 돈이 없어 법률 장벽 앞에 좌절하는 사례를 줄일 수 있다면 나름 의미가 있지 않을까 싶다.,추론형,추론형,긍정,긍정,현재,미래,불확실,불확실
15,"꽃은 힐끔 보아도 예쁘지만, 자세히 바라보고 있으면 그 안에 인생과 삼라만상이 모두 존재하는 것만 같다.",추론형,추론형,긍정,긍정,현재,현재,불확실,불확실
77,젊은 세대에겐 반드시 순례해야 할 빵 성지로 인식된 듯 보인다.,추론형,추론형,긍정,미정,현재,현재,불확실,불확실
22,도둑놈일수록 이기기 위해 물불 안 가리고 선거판에 뛰어들 가능성이 높다.,추론형,추론형,긍정,부정,현재,미래,불확실,불확실
44,"미세먼지 농도는 전 권역이 ＇좋음＇∼＇보통＇ 수준을 보이겠으며, 아침까지 중부 내륙과 남부지방에 안개가 짙게 끼는 곳이 있어 교통안전에 유의해야 한다.",추론형,사실형,긍정,미정,현재,미래,불확실,불확실
65,휴대성도 좋다.,추론형,사실형,긍정,긍정,현재,현재,불확실,확실
96,자기주장이 옳아 보인다.,추론형,추론형,긍정,미정,현재,현재,불확실,불확실
30,단한 번도 경험해보지 못한 선거를 경험할 판이다.,추론형,예측형,긍정,미정,현재,미래,불확실,불확실
62,내구성이 뛰어나고 출력도 강해 어느 환경에서든 부담 없이 사용하기 좋다.,추론형,사실형,긍정,긍정,현재,현재,불확실,확실
124,이에 업계는 최고 1600만원까지 치솟았던 백내장 수술비도 떨어질 것으로 보고 있다.,추론형,추론형,긍정,미정,현재,미래,불확실,불확실
9,전망 역시 대체로 긍정적이다.,추론형,사실형,긍정,긍정,현재,현재,불확실,확실
33,반도체 가격이 회복하고 미·중 무역분쟁이 누그러지면서 다시 활력을 찾을 것이라는 기대다.,추론형,추론형,긍정,긍정,현재,미래,불확실,불확실
66,팔각정은 관광도로로 유명한 ＇북악 스카이웨이＇로 인근에 있어 이륜차 운전자들이 즐겨 찾는 장소로 꼽힌다.,추론형,사실형,긍정,미정,현재,현재,불확실,확실
25,50대 이후를 ＇암 연령＇이라고 부르는데 그 까닭은 면역력이 약해져 암에 걸리기 쉽기 때문이다.,추론형,추론형,긍정,미정,현재,현재,불확실,확실
328,다른 산업과 마찬가지로 문화 역시 해외에서 길을 찾아야 하는 이유다.,추론형,추론형,긍정,미정,현재,현재,확실,확실
689,목욕시킬 때도 개인보호구 착용이 필요하다.,추론형,사실형,긍정,미정,현재,현재,확실,확실
413,10일(현지시간) 오전 LA 돌비극장에서 받은 각본상까지 ＇기생충＇으로만 총 178개 국제영화상을 받으면서 수상에 도취될 만도 하지만 그의 머리를 가득 채운 건 언제나 다음 작품이다.,추론형,사실형,긍정,미정,현재,현재,확실,확실
720,4월 총선을 앞두고 글로벌 시장 진출이나 기업 경쟁력 강화는 아랑곳하지 않고 정치권이 오로지 민심 자극을 통해 표심 잡기에만 몰두하는 모양새다.,추론형,추론형,긍정,부정,현재,현재,확실,확실
244,전자상거래 사기가 많은 중국의 특성을 반영한 결과다.,추론형,추론형,긍정,미정,현재,현재,확실,확실
760,화상 회의나 각종 협업 툴을 활용한 ＇원격 근무＇가 보편화되고 있다지만 불편함은 여전하다.,추론형,사실형,긍정,부정,현재,현재,확실,확실
96,여기서 미중 간 미묘한 신경전이 감지된다.,추론형,추론형,긍정,미정,현재,현재,확실,불확실
605,지난해 설비투자액이 180조4000억원이었다는 데 비춰보면 21조5000억원의 투자 증가 효과가 나올 것으로 분석된다.,추론형,추론형,긍정,미정,현재,미래,확실,불확실
885,다만 유가가 치솟는 와중에 탄력세율 적용 효과가 크지 않은 데다 정책적 부담이 될 수 있다는 우려가 많아 정부는 고심 중이다.,추론형,추론형,긍정,부정,현재,현재,확실,불확실
101,"극은 여전히 서툴고 부족하지만 ＇그대로 괜찮다, 그래도 괜찮다＇라고 다독이며 위로를 건넨다.",추론형,사실형,긍정,긍정,현재,현재,확실,확실
1094,또 어떤 호의의 제공이나 법적 의무가 기재돼 있는 서류에 덜컥 서명하는 일은 삼가야 한다.,추론형,대화형,긍정,부정,현재,현재,확실,확실
70,"예선 1위야 따 놓은 당상이고, 진짜 승부는 4강전부터다.",추론형,추론형,긍정,긍정,현재,현재,확실,확실
333,진영 간 갈등이 악화일로를 걸으면서 그 피해는 인근 주민들에게 고스란히 가고 있다.,추론형,추론형,긍정,부정,현재,현재,확실,확실
453,닳고 닳은 사람 소재 코미디에서 벗어나 새로운 이야깃거리를 찾으려는 창작자의 관심이 VFX(시각특수효과) 기술 발전과 맞물리면서 동물영화 공급이 급증하는 것으로 해석된다.,추론형,추론형,긍정,미정,현재,현재,확실,불확실
141,추 장관과 윤 총장이 검찰개혁 작업 및 청와대를 겨냥한 수사가 동시에 이뤄지는 상황에서 향후 긴장 관계를 이어갈 것으로 보여 두 사람 사이에 어떤 대화가 오갔는지 주목된다.,추론형,추론형,긍정,미정,현재,미래,확실,불확실
543,그리고 이제 다양성이 조화를 이룬 용산의 모습이 보인다.,추론형,사실형,긍정,미정,현재,현재,확실,확실
292,각종 관행이나 규제도 어려운 여건이다.,추론형,사실형,긍정,부정,현재,현재,확실,확실
398,매순간 선택을 내려야 하는 경영자에게 위험요소는 편향과 잡음에서 벗어나는 것이다.,추론형,추론형,긍정,미정,현재,현재,확실,확실
765,"굴곡이 없는 몸에 등과 허리에 절개선이 들어간 포멀 셔츠의 섹시함이 명불허전인 것은 사실이지만, 자세가 흐트러지거나 의자에 앉으면 불룩 튀어나오는 배, 단추와 단추 사이 벌어진 셔츠자락 사이로 보이는 속옷은 좀 곤란하다.",추론형,추론형,긍정,부정,현재,현재,확실,확실
